nombre_entidad,ind_ent_ncontratos,ind_ent_pcontr_directa_num,ind_ent_val_contratos,ind_ent_pcontr_directa_val,ind_ent_dif_pcontr_directa,ind_ent_HHI_num,ind_ent_HHI_val,ind_ent_dif_HHI,ind_ent_Idiversidad,ind_entidad_ncontratistas,ind_ent_ratio_contratistas,ind_ent_IC4K_num,ind_ent_IC4K_val,dif_IC4K,ind_ent_padicion_val,ind_ent_padicion_time,ind_ent_padicion_time_val,ind_ent_dif_adicion,ind_ent_median_val,ind_ent_median_sd,ind_ent_median_rango,at_ent_nivel,at_ent_orden,at_ent_dep
SUCRE - ALCALDÍA MUNICIPIO DE COVEÑAS,29,0.3103448275862069,16025767922,0.6667466359182436,-0.35640180833203666,796.6706302021406,1675.0124445001472,-878.3418142980066,0.046798029556650245,20,0.6896551724137931,0.41379310344827586,0.6669126572916311,-0.2531195538433552,0.06896551724137931,0.034482758620689655,0.034482758620689655,-0.034482758620689655,236502000.0,825582556.6494848,3715584345,territorial,terri_distr_2,sucre
SUCRE - ALCALDÍA MUNICIPIO DE GALERAS,23,0.4782608695652174,6074944032,0.44150271753483045,0.03675815203038696,964.0831758034027,1441.782003069664,-477.6988272662612,0.05533596837944664,16,0.6956521739130435,0.4782608695652174,0.6521973183834593,-0.17393644881824188,0.17391304347826086,0.17391304347826086,0.13043478260869565,0.0,193117500.0,205537929.18070316,884950000,territorial,terri_distr_6,sucre
SUCRE - ALCALDÍA MUNICIPIO DE GUARANDA,13,0.15384615384615385,2049507693,0.10246363100623893,0.05138252283991493,1005.9171597633136,1061.3554484578658,-55.43828869455217,0.02564102564102564,11,0.8461538461538461,0.46153846153846156,0.49802203889556224,-0.03648357735710067,0.0,0.0,0.0,0.0,149938000.0,49679337.89587863,132300000,territorial,terri_distr_6,sucre
SUCRE - ALCALDÍA MUNICIPIO DE LA UNIÓN,6,0.16666666666666666,1290452980,0.4695694375474262,-0.30290277088075956,2222.2222222222217,3001.871512327071,-779.6492901048491,0.06666666666666667,5,0.8333333333333334,0.8333333333333334,0.9147586144518028,-0.08142528111846947,0.3333333333333333,0.0,0.0,-0.3333333333333333,124997850.0,195728615.99930057,495957280,territorial,terri_distr_6,sucre
SUCRE - ALCALDÍA MUNICIPIO DE LOS PALMITOS,11,0.36363636363636365,1453143968,0.4314920020367865,-0.06785563840042286,1074.3801652892564,1258.1493271825952,-183.76916189333883,0.01818181818181818,10,0.9090909090909091,0.45454545454545453,0.599157426361763,-0.14461197181630842,0.0,0.0,0.0,0.0,119996800.0,66112125.73787183,243527044,territorial,terri_distr_5,sucre
SUCRE - ALCALDÍA MUNICIPIO DE MAJAGUAL,39,0.1794871794871795,8252357373,0.1881553754664328,-0.008668195979253307,545.6936226166995,602.9986806963562,-57.30505807965676,0.029689608636977057,26,0.6666666666666666,0.3333333333333333,0.3848207796223369,-0.05148744628900359,0.07692307692307693,0.0,0.0,-0.07692307692307693,171600000.0,158003401.82118344,901128998,territorial,terri_distr_6,sucre
SUCRE - ALCALDÍA MUNICIPIO DE MORROA,16,0.25,2591001928,0.23262032092166007,0.017379679078339927,1093.75,965.3362050703737,128.4137949296263,0.05,13,0.8125,0.4375,0.49666061074424644,-0.059160610744246445,0.0,0.0,0.0,0.0,137489878.5,67662433.1701592,198041280,territorial,terri_distr_6,sucre
SUCRE - ALCALDÍA MUNICIPIO DE SAMPUES,17,0.29411764705882354,3897345781,0.36783705669353334,-0.0737194096347098,657.4394463667819,961.8824691498744,-304.4430227830925,0.007352941176470588,16,0.9411764705882353,0.29411764705882354,0.5315937618623119,-0.23747611480348835,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0,149982000.0,161908409.47460175,502850779,territorial,terri_distr_5,sucre
SUCRE - ALCALDÍA MUNICIPIO DE SAN ANTONIO DE PALMITO,16,0.5,2695038790,0.5050715800643448,-0.005071580064344827,781.25,1132.7111580771536,-351.46115807715364,0.016666666666666666,14,0.875,0.375,0.5296757305671285,-0.15467573056712847,0.0,0.0,0.0,0.0,150000000.0,80335469.11684488,336574129,territorial,terri_distr_6,sucre
SUCRE - ALCALDÍA MUNICIPIO DE SAN BENITO ABAD,5,0.4,893645101,0.2671275204584823,0.1328724795415177,2000.0,2166.7875571926743,-166.78755719267429,0.0,5,1.0,0.8,0.8671312584076931,-0.06713125840769307,0.0,0.0,0.0,0.0,198135000.0,57705459.97859865,131555480,territorial,terri_distr_6,sucre
SUCRE - ALCALDÍA MUNICIPIO DE SAN MARCOS,16,0.4375,4641722173,0.4102895281147625,0.027210471885237508,937.5,1106.1540794905418,-168.6540794905418,0.03333333333333333,12,0.75,0.5,0.551044735050755,-0.05104473505075502,0.125,0.0625,0.0625,-0.0625,258250000.0,120498502.27004682,366767565,territorial,terri_distr_6,sucre
SUCRE - ALCALDÍA MUNICIPIO DE SAN PEDRO,5,0.4,735558853,0.3874604986910544,0.0125395013089456,2000.0,2037.8941679174977,-37.894167917497725,0.0,5,1.0,0.8,0.8436562900018553,-0.043656290001855225,0.0,0.0,0.0,0.0,150000000.0,22639853.844638154,54986830,territorial,terri_distr_5,sucre
SUCRE - ALCALDÍA MUNICIPIO DE SINCELEJO,107,0.028037383177570093,53055431769,0.023840809580199573,0.00419657359737052,175.56118438291566,1485.5188641136956,-1309.95767973078,0.008287779932992418,77,0.719626168224299,0.14953271028037382,0.5057075267772476,-0.35617481649687377,0.12149532710280374,0.102803738317757,0.037383177570093455,-0.01869158878504673,225795831.0,1245283693.5236096,10903593242,territorial,terri_distr_4,sucre
SUCRE - ALCALDÍA MUNICIPIO DE SINCÉ,25,0.28,4673298436,0.3110895911976806,-0.031089591197680566,592.0,623.9970234117699,-31.997023411769874,0.02,19,0.76,0.32,0.35281093462784363,-0.032810934627843624,0.08,0.04,0.04,-0.04,158600000.0,72658420.77162942,290000000,territorial,terri_distr_6,sucre
SUCRE - ALCALDÍA MUNICIPIO DE SUCRE,13,0.6923076923076923,2650855775,0.7719607831172935,-0.07965309080960126,769.2307692307694,1019.1470525180429,-249.91628328727347,0.0,13,1.0,0.3076923076923077,0.5386833993260157,-0.230991091633708,0.0,0.0,0.0,0.0,149940000.0,120974198.50874993,395581437,territorial,terri_distr_6,sucre
SUCRE - ALCALDÍA MUNICIPIO DE TOLUVIEJO,12,0.16666666666666666,1649892321,0.16935650675108513,-0.002689840084418471,1111.1111111111109,1294.1190437609907,-183.00793264987988,0.030303030303030304,10,0.8333333333333334,0.5,0.5945880882731862,-0.09458808827318621,0.0,0.0,0.0,0.0,156860000.0,66053965.594586276,231994400,territorial,terri_distr_6,sucre
SUCRE - ALCALDÍA MUNICIPIO DE TOLÚ,25,0.4,8831301668,0.5935294056359711,-0.1935294056359711,560.0,695.5132326230838,-135.5132326230838,0.016666666666666666,21,0.84,0.32,0.41356115409735766,-0.09356115409735766,0.16,0.0,0.0,-0.16,248976000.0,287857104.9008671,1148658594,territorial,terri_distr_6,sucre
SUCRE - E.S.E. CENTRO DE SALUD CARTAGENA DE INDIAS - COROZAL,25,0.0,3369835256,0.0,0.0,2000.0,2704.1935519145036,-704.1935519145036,0.16666666666666666,12,0.48,0.68,0.7151684924979609,-0.035168492497960835,0.12,0.0,0.0,-0.12,120000000.0,43008588.98588461,155164744,territorial,terri_dep_no_centr,sucre
SUCRE - E.S.E. CENTRO DE SALUD SAN - MORROA,7,0.0,1204757659,0.0,0.0,3061.224489795918,3036.4005442955026,24.823945500415448,0.19047619047619047,4,0.5714285714285714,1.0,1.0,0.0,0.2857142857142857,0.0,0.0,-0.2857142857142857,169717635.0,18930809.473165113,55786325,territorial,terri_dep_no_centr,sucre
SUCRE - E.S.E. HOSPITAL LOCAL SAN BENITO ABAD,6,0.0,1506664493,0.0,0.0,4999.999999999998,5457.053463972401,-457.0534639724028,0.4,3,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,222332246.5,137175920.96073022,335000000,territorial,terri_dep_no_centr,sucre
SUCRE - E.S.E. HOSPITAL REGIONAL DE II NIVEL NUESTRA SEÑORA DE LAS MERCEDES DE COROZAL - COROZAL,73,0.0,25500534923,0.0,0.0,373.428410583599,448.3563020900378,-74.92789150643881,0.023972602739726026,40,0.547945205479452,0.2602739726027397,0.31667653342896895,-0.05640256082622924,0.0,0.0,0.0,0.0,254000000.0,298715582.7806536,2095421000,territorial,terri_dep_no_centr,sucre
SUCRE - E.S.E. HOSPITAL REGIONAL II NIVEL DE SAN MARCOS,14,0.07142857142857142,4129987309,0.24217684805481324,-0.1707482766262418,2244.8979591836733,2092.0100505383725,152.88790864530074,0.16483516483516483,6,0.42857142857142855,0.8571428571428571,0.8329776949927185,0.02416516215013864,0.07142857142857142,0.0,0.0,-0.07142857142857142,169900000.0,256254708.13883552,900187309,territorial,terri_dep_no_centr,sucre
SUCRE - E.S.E. HOSPITAL UNIVERSITARIO DE - SINCELEJO,103,0.970873786407767,33845708706,0.9856998119258115,-0.014826025518044461,430.7663304741254,611.3020006061605,-180.53567013203508,0.0336950314106225,42,0.4077669902912621,0.30097087378640774,0.4027541606059936,-0.10178328681958587,0.009708737864077669,0.0,0.0,-0.009708737864077669,210000000.0,263486379.88145843,1318600000,territorial,terri_dep_no_centr,sucre
SUCRE - E.S.E. UNIDAD DE SALUD SAN FRANCISCO DE ASIS - SINCELEJO,92,0.0,20449301524,0.0,0.0,980.6238185255197,961.0541375290886,19.56968099643109,0.08815097945532728,23,0.25,0.5434782608695652,0.5376739696999345,0.00580429116963066,0.16304347826086957,0.13043478260869565,0.07608695652173914,-0.03260869565217392,200000000.0,160270299.32065067,1290000000,territorial,terri_dep_no_centr,sucre
SUCRE - GOBERNACIÓN,127,0.06299212598425197,64729471358,0.053893780496151844,0.009098345488100124,176.70035340070643,548.077546815408,-371.3771934147016,0.00987376577927759,89,0.7007874015748031,0.1732283464566929,0.36976862889274703,-0.19654028243605412,0.15748031496062992,0.11811023622047244,0.023622047244094488,-0.03937007874015748,249266460.0,1147818663.891624,11310400000,territorial,terri_dep_no_centr,sucre
SUCRE - HOSPITAL LOCAL NIVEL I NUESTRA SEÑORA DEL SOCORRO - SINCÉ,7,0.0,768000000,0.0,0.0,1836.7346938775509,2099.846733940972,-263.1120400634213,0.047619047619047616,6,0.8571428571428571,0.7142857142857143,0.8502604166666666,-0.13597470238095233,0.42857142857142855,0.2857142857142857,0.2857142857142857,-0.14285714285714285,110000000.0,54150144.00016029,185000000,territorial,terri_dep_no_centr,sucre
SUCRE - UNIVERSIDAD DE SUCRE,31,0.0,8811739275,0.0,0.0,780.4370447450569,883.7270897033502,-103.29004495829327,0.047311827956989246,20,0.6451612903225806,0.4838709677419355,0.49165475325528174,-0.007783785513346242,0.0,0.03225806451612903,0.0,0.03225806451612903,198548100.0,236220365.48945466,1069528924,nacional,terri_dep_no_centr,sucre
SUPERINTENDENCIA DE INDUSTRIA Y COMERCIO (SUPERINDUSTRIA),45,0.15555555555555556,49873066362,0.049898251551986655,0.1056573040035689,271.60493827160514,3506.498767346655,-3234.89382907505,0.005050505050505051,41,0.9111111111111111,0.17777777777777778,0.727459999965903,-0.5496822221881252,0.37777777777777777,0.4,0.3111111111111111,0.022222222222222254,246200000.0,4258868185.409671,28785411901,nacional,nac_centralizado,bogotá-d.c.
SUPERINTENDENCIA DE LA ECONOMÍA SOLIDARIA (SUPERSOLIDARIA),16,0.3125,6868261341,0.4402815357284757,-0.12778153572847573,703.125,1591.4246513598055,-888.2996513598055,0.008333333333333333,15,0.9375,0.3125,0.6314941387143702,-0.3189941387143702,0.0,0.0,0.0,0.0,244727000.0,485716516.5058394,1992993862,nacional,nac_centralizado,bogotá-d.c.
SUPERINTENDENCIA DE NOTARIADO Y REGISTRO (SUPERNOTARIADO),33,0.06060606060606061,51110438705,0.043591877832620536,0.01701418277344007,394.85766758494026,1072.8595476434841,-678.0018800585439,0.00946969696969697,29,0.8787878787878788,0.24242424242424243,0.5421887015281881,-0.29976445910394567,0.09090909090909091,0.09090909090909091,0.030303030303030304,0.0,676390000.0,2329230250.4922643,12506428861,nacional,nac_centralizado,bogotá-d.c.
SUPERINTENDENCIA DE PUERTOS Y TRANSPORTE,27,0.2222222222222222,11372439354,0.39398860398618396,-0.17176638176396175,507.54458161865574,1455.1906312832455,-947.6460496645898,0.014245014245014245,22,0.8148148148148148,0.2962962962962963,0.626168505307995,-0.32987220901169867,0.18518518518518517,0.07407407407407407,0.07407407407407407,-0.1111111111111111,180000000.0,698886680.024459,3543761143,nacional,nac_centralizado,bogotá-d.c.
SUPERINTENDENCIA DE SERVICIOS PÚBLICOS DOMICILIARIOS (SSPD),28,0.03571428571428571,14199765158,0.007642943301696539,0.028071342412589174,586.7346938775513,952.9697030074644,-366.2350091299131,0.023809523809523808,22,0.7857142857142857,0.35714285714285715,0.5354571916787189,-0.1783143345358617,0.07142857142857142,0.17857142857142858,0.03571428571428571,0.10714285714285715,351340000.5,428147911.409988,1780581560,nacional,nac_descentralizado,bogotá-d.c.
SUPERINTENDENCIA DE SOCIEDADES (SUPERSOCIEDADES),45,0.044444444444444446,14788000075,0.1514963758207852,-0.10705193137634075,261.72839506172863,516.6463352872429,-254.91794022551426,0.00404040404040404,41,0.9111111111111111,0.17777777777777778,0.35618432075237866,-0.17840654297460087,0.24444444444444444,0.2,0.1111111111111111,-0.044444444444444425,208250000.0,355792875.5269614,1780947011,nacional,nac_centralizado,bogotá-d.c.
SUPERINTENDENCIA DE VIGILANCIA Y SEGURIDAD PRIVADA (SUPERVIGILANCIA),15,0.2,5125762993,0.21560342733544724,-0.015603427335447229,755.5555555555557,1684.9466771226837,-929.391121567128,0.009523809523809525,14,0.9333333333333333,0.3333333333333333,0.6819465521081692,-0.3486132187748359,0.26666666666666666,0.13333333333333333,0.13333333333333333,-0.13333333333333333,210995000.0,313774423.19106734,1092940000,nacional,nac_centralizado,bogotá-d.c.
SUPERINTENDENCIA DEL SUBSIDIO FAMILIAR,23,0.043478260869565216,13804235168,0.008165818651170635,0.03531244221839458,472.58979206049173,5659.117686075389,-5186.527894014897,0.003952569169960474,22,0.9565217391304348,0.21739130434782608,0.8383136807047477,-0.6209223763569216,0.13043478260869565,0.17391304347826086,0.08695652173913043,0.043478260869565216,132600000.0,2125957689.7539911,10317924568,nacional,nac_descentralizado,bogotá-d.c.
SUPERINTENDENCIA FINANCIERA DE COLOMBIA (SUPERFINANCIERA),69,0.17391304347826086,27233394633,0.1498742106154534,0.024038832862807474,254.14828817475333,337.18998262811294,-83.04169445335961,0.011082693947144074,51,0.7391304347826086,0.18840579710144928,0.23411714095583716,-0.04571134385438788,0.10144927536231885,0.07246376811594203,0.043478260869565216,-0.028985507246376815,278650330.0,340784268.9049707,1531086525,nacional,nac_descentralizado,bogotá-d.c.
SUPERINTENDENCIA NACIONAL DE SALUD (SUPERSALUD),40,0.15,18078339308,0.08891824119534332,0.061081758804656675,337.5,576.2798361284642,-238.77983612846424,0.008974358974358974,36,0.9,0.2,0.36710889252217593,-0.16710889252217592,0.075,0.125,0.0,0.05,244991558.0,456289920.71679777,2056526086,nacional,nac_descentralizado,bogotá-d.c.
TEVEANDINA LTDA,15,0.0,2646908463,0.0,0.0,755.5555555555557,946.6701212798424,-191.11456572428676,0.009523809523809525,14,0.9333333333333333,0.3333333333333333,0.47950945744511,-0.14617612411177666,0.4,0.13333333333333333,0.06666666666666667,-0.2666666666666667,155454471.0,97386133.13601494,399489413,territorial,terri_dep_no_centr,bogotá-d.c.
TOLIMA - ALCALDÍA MUNICIPIO DE ANZOATEGUI,12,0.08333333333333333,2234681569,0.06331998346561742,0.020013349867715913,1527.7777777777774,1845.3243248529864,-317.546547075209,0.07575757575757576,8,0.6666666666666666,0.6666666666666666,0.7512249719548297,-0.0845583052881631,0.16666666666666666,0.08333333333333333,0.08333333333333333,-0.08333333333333333,176797986.0,94168547.25411399,356708000,territorial,terri_distr_6,tolima
TOLIMA - ALCALDÍA MUNICIPIO DE CAJAMARCA,13,0.07692307692307693,3151774700,0.03490097182390607,0.042022105099170856,1597.6331360946747,1934.7189273002964,-337.0857912056217,0.08974358974358974,9,0.6923076923076923,0.6153846153846154,0.7927325922122542,-0.1773479768276388,0.15384615384615385,0.07692307692307693,0.0,-0.07692307692307693,172039920.0,175112823.1662783,598776273,territorial,terri_distr_6,tolima
TOLIMA - ALCALDÍA MUNICIPIO DE CARMEN DE APICALÁ,9,0.2222222222222222,2257920000,0.1168358489229025,0.10538637329931971,1851.8518518518517,2999.799194285724,-1147.947342433872,0.08333333333333333,6,0.6666666666666666,0.7777777777777778,0.8994649943310657,-0.12168721655328796,0.1111111111111111,0.1111111111111111,0.0,0.0,153558000.0,319840212.99079955,994998000,territorial,terri_distr_6,tolima
TOLIMA - ALCALDÍA MUNICIPIO DE CASABIANCA,7,0.0,1224649490,0.0,0.0,2653.0612244897957,2388.7831485264437,264.27807596335197,0.14285714285714285,5,0.7142857142857143,0.8571428571428571,0.9142611948501281,-0.05711833770727104,0.0,0.0,0.0,0.0,159800000.0,82471768.51214197,229850016,territorial,terri_distr_6,tolima
TOLIMA - ALCALDÍA MUNICIPIO DE CHAPARRAL,53,0.09433962264150944,12442933716,0.12218862172712389,-0.027848999085614445,978.9960840156641,886.4823541509668,92.51372986469732,0.08055152394775036,27,0.5094339622641509,0.4716981132075472,0.5125578073922451,-0.040859694184697926,0.0,0.0,0.0,0.0,166042800.0,269722304.78891736,1503952000,territorial,terri_distr_6,tolima
TOLIMA - ALCALDÍA MUNICIPIO DE COYAIMA,19,0.0,3823940042,0.0,0.0,969.5290858725759,1116.8572072158468,-147.32812134327082,0.04678362573099415,14,0.7368421052631579,0.47368421052631576,0.5468847882108084,-0.07320057768449267,0.0,0.0,0.0,0.0,149037500.0,169120107.1868908,751994460,territorial,terri_distr_5,tolima
TOLIMA - ALCALDÍA MUNICIPIO DE EL ESPINAL,9,0.1111111111111111,1729633265,0.07151660557360985,0.039594505537501254,1358.0246913580247,1526.868624908972,-168.8439335509472,0.027777777777777776,8,0.8888888888888888,0.5555555555555556,0.6941360265755527,-0.13858047101999715,0.0,0.0,0.0,0.0,140000000.0,104432322.76004371,300000000,territorial,terri_distr_3,tolima
TOLIMA - ALCALDÍA MUNICIPIO DE EL GUAMO,6,0.16666666666666666,1616413776,0.30932673763601976,-0.1426600709693531,4999.999999999998,3567.888575886205,1432.111424113793,0.4,3,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,212500000.0,143916311.61348492,385000000,territorial,terri_distr_6,tolima
TOLIMA - ALCALDÍA MUNICIPIO DE FALAN,8,0.0,5431306708,0.0,0.0,3125.0,6439.654696943439,-3314.6546969434394,0.21428571428571427,5,0.625,0.875,0.9802021859966742,-0.10520218599667419,0.0,0.0,0.0,0.0,125784354.0,1467336887.9392793,4198482000,territorial,terri_distr_6,tolima
TOLIMA - ALCALDÍA MUNICIPIO DE FLANDES,8,0.125,1198952167,0.09174677941926603,0.033253220580733975,2187.5,2268.3761546368023,-80.87615463680231,0.10714285714285714,6,0.75,0.75,0.7940156356546291,-0.04401563565462907,0.0,0.0,0.0,0.0,148239897.5,23690752.626188263,84531500,territorial,terri_distr_6,tolima
TOLIMA - ALCALDÍA MUNICIPIO DE FRESNO,8,0.125,2143532606,0.09330392243167959,0.03169607756832041,1250.0,1988.448914574136,-738.4489145741361,0.0,8,1.0,0.5,0.7401994471923605,-0.24019944719236053,0.125,0.125,0.125,0.0,213900000.0,220161462.9090237,680000094,territorial,terri_distr_6,tolima
TOLIMA - ALCALDÍA MUNICIPIO DE IBAGUÉ,148,0.18243243243243243,56581683955,0.1319087279186652,0.050523704513767226,105.00365230094978,377.11403168028954,-272.11037937933975,0.0037690751976466263,118,0.7972972972972973,0.10135135135135136,0.28471915582810087,-0.1833678044767495,0.0945945945945946,0.08783783783783784,0.060810810810810814,-0.006756756756756757,220329800.0,466145633.00898695,2994348020,territorial,terri_distr_2,tolima
TOLIMA - ALCALDÍA MUNICIPIO DE ICONONZO,7,0.14285714285714285,2102543825,0.29963703610315945,-0.1567798932460166,2244.8979591836733,2806.5462127463525,-561.6482535626792,0.09523809523809523,5,0.7142857142857143,0.8571428571428571,0.9429262788374935,-0.08578342169463637,0.42857142857142855,0.14285714285714285,0.14285714285714285,-0.2857142857142857,145914825.0,300876746.39241415,735845300,territorial,terri_distr_6,tolima
TOLIMA - ALCALDÍA MUNICIPIO DE LÉRIDA,11,0.0,1481070255,0.0,0.0,909.0909090909093,978.5097269724138,-69.41881788150442,0.0,11,1.0,0.36363636363636365,0.4750400770151177,-0.11140371337875404,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,136648027.0,39022426.100955985,131800000,territorial,terri_distr_6,tolima
TOLIMA - ALCALDÍA MUNICIPIO DE LÍBANO,8,0.25,2308418385,0.22557288721299107,0.02442711278700893,1562.5,2847.802998915058,-1285.3029989150582,0.03571428571428571,7,0.875,0.625,0.8286397246831839,-0.20363972468318392,0.0,0.0,0.0,0.0,161816255.0,319790984.1487711,941477935,territorial,terri_distr_6,tolima
TOLIMA - ALCALDÍA MUNICIPIO DE MARIQUITA,22,0.09090909090909091,6500706986,0.05241961231814856,0.03848947859094235,578.512396694215,873.9303357985546,-295.41793910433955,0.012987012987012988,19,0.8636363636363636,0.3181818181818182,0.4978910338476222,-0.179709215665804,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.0,221225000.0,246676897.09685528,994399793,territorial,terri_distr_6,tolima
TOLIMA - ALCALDÍA MUNICIPIO DE MELGAR,48,0.020833333333333332,11187121017,0.013408275442096256,0.007425057891237076,381.9444444444443,506.49286954993164,-124.54842510548735,0.01773049645390071,36,0.75,0.2916666666666667,0.3428851608176002,-0.05121849415093349,0.5,0.2708333333333333,0.20833333333333334,-0.22916666666666669,164147068.5,223367430.95735866,1407816661,territorial,terri_distr_5,tolima
TOLIMA - ALCALDÍA MUNICIPIO DE NATAGAIMA,7,0.0,1059845400,0.0,0.0,3061.224489795918,3148.208211555291,-86.98372175937311,0.19047619047619047,4,0.5714285714285714,1.0,1.0,0.0,0.14285714285714285,0.0,0.0,-0.14285714285714285,158600000.0,81610897.56348778,240000000,territorial,terri_distr_6,tolima
TOLIMA - ALCALDÍA MUNICIPIO DE ORTEGA,24,0.041666666666666664,9183213815,0.018507847952138747,0.023158818714527917,1076.3888888888887,1642.100694729806,-565.7118058409173,0.06884057971014493,12,0.5,0.5416666666666666,0.6751986840241071,-0.13353201735744047,0.041666666666666664,0.0,0.0,-0.041666666666666664,192540803.0,336558274.8218054,986047900,territorial,terri_distr_6,tolima
TOLIMA - ALCALDÍA MUNICIPIO DE PALOCABILDO,10,0.0,2735041946,0.0,0.0,1800.0,2266.8329028080707,-466.8329028080707,0.08888888888888889,7,0.7,0.7,0.863468338558344,-0.16346833855834408,0.0,0.0,0.0,0.0,177849887.0,256630701.84934056,748490200,territorial,terri_distr_6,tolima
TOLIMA - ALCALDÍA MUNICIPIO DE PIEDRAS,11,0.09090909090909091,3134411736,0.03190391321327033,0.05900517769582058,1404.9586776859505,1530.9875148912881,-126.0288372053376,0.05454545454545454,9,0.8181818181818182,0.5454545454545454,0.7140359194979737,-0.16858137404342832,0.09090909090909091,0.0,0.0,-0.09090909090909091,206714646.0,209011567.86854288,529528005,territorial,terri_distr_6,tolima
TOLIMA - ALCALDÍA MUNICIPIO DE PLANADAS,24,0.16666666666666666,4831687768,0.0973106102000091,0.06935605646665756,972.222222222222,1051.0935659660238,-78.87134374380184,0.057971014492753624,14,0.5833333333333334,0.5,0.5529187588845041,-0.05291875888450415,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.0,125278857.0,154928240.02582508,668509000,territorial,terri_distr_6,tolima
TOLIMA - ALCALDÍA MUNICIPIO DE PURIFICACIÓN,22,0.045454545454545456,7872503816,0.07853431671172403,-0.03307977125717858,743.8016528925622,877.2724271602376,-133.47077426767544,0.030303030303030304,18,0.8181818181818182,0.36363636363636365,0.49373705619554065,-0.130100692559177,0.18181818181818182,0.2727272727272727,0.18181818181818182,0.09090909090909088,303692260.5,251544885.98958278,887620630,territorial,terri_distr_6,tolima
TOLIMA - ALCALDÍA MUNICIPIO DE RIOBLANCO,28,0.03571428571428571,5464389230,0.028633392208043715,0.0070808935062419975,867.3469387755106,1176.0095563879786,-308.662617612468,0.05291005291005291,18,0.6428571428571429,0.5,0.6219593162107159,-0.12195931621071587,0.0,0.0,0.0,0.0,145559150.0,217665926.9217984,1170196783,territorial,terri_distr_6,tolima
TOLIMA - ALCALDÍA MUNICIPIO DE ROVIRA,5,0.0,1732176496,0.0,0.0,2800.0,3664.2594523133876,-864.2594523133876,0.1,4,0.8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,139000000.0,344414418.9918512,796890496,territorial,terri_distr_6,tolima
TOLIMA - ALCALDÍA MUNICIPIO DE SALDAÑA,16,0.0,3932746375,0.0,0.0,1406.25,1809.6888359382233,-403.4388359382233,0.08333333333333333,10,0.625,0.625,0.7660376664894898,-0.1410376664894898,0.0,0.0,0.0,0.0,151571147.0,226080487.039915,778105000,territorial,terri_distr_6,tolima
TOLIMA - ALCALDÍA MUNICIPIO DE SAN ANTONIO,10,0.0,2030434565,0.0,0.0,2400.0,2196.740291171295,203.2597088287048,0.15555555555555556,5,0.5,0.9,0.8954389135904017,0.004561086409598292,0.1,0.0,0.0,-0.1,172499049.5,103417529.69837344,332481778,territorial,terri_distr_6,tolima
TOLIMA - CONSERVATORIO DEL TOLIMA - IBAGUÉ,12,0.0,3862176285,0.0,0.0,972.2222222222222,2519.3943710306157,-1547.1721488083936,0.015151515151515152,11,0.9166666666666666,0.4166666666666667,0.7192454919234739,-0.3025788252568072,0.5,0.4166666666666667,0.4166666666666667,-0.08333333333333331,210172500.0,468837362.95485675,1695896402,territorial,terri_distr_1,tolima
TOLIMA - E.S.E. HOSPITAL CENTRO DE PLANADAS,7,0.0,1594179522,0.0,0.0,2244.8979591836733,3296.2280421461355,-1051.3300829624623,0.09523809523809523,5,0.7142857142857143,0.8571428571428571,0.9344661485370654,-0.07732329139420835,0.0,0.0,0.0,0.0,172645200.0,192304701.9831581,552527274,territorial,terri_dep_no_centr,tolima
TOLIMA - E.S.E. HOSPITAL ESPECIALIZADO GRANJA INTEGRAL - LÉRIDA,7,0.0,1403292766,0.0,0.0,3877.551020408163,4865.935599954646,-988.3845795464831,0.2857142857142857,4,0.5714285714285714,1.0,1.0,0.0,0.42857142857142855,0.7142857142857143,0.42857142857142855,0.28571428571428575,191719500.0,54719188.31762392,143116380,territorial,terri_dep_no_centr,tolima
TOLIMA - E.S.E. HOSPITAL FEDERICO LLERAS ACOSTA DE IBAGUÉ,348,0.0,84497578651,0.0,0.0,254.82230149293156,405.0256571123675,-150.20335561943597,0.0226738215906456,101,0.29022988505747127,0.21551724137931033,0.3067362932380698,-0.09121905185875945,0.22413793103448276,0.2413793103448276,0.1781609195402299,0.017241379310344834,159815625.0,456775394.6433185,7663912740,territorial,terri_dep_no_centr,tolima
TOLIMA - E.S.E. HOSPITAL MARÍA INMACULADA - RIO BLANCO,10,0.0,1437224418,0.0,0.0,1400.0,1529.9279879772796,-129.9279879772796,0.044444444444444446,8,0.8,0.6,0.6634928408236939,-0.06349284082369389,0.0,0.0,0.0,0.0,133500000.0,36667174.06713908,93200000,territorial,terri_dep_no_centr,tolima
TOLIMA - E.S.E. HOSPITAL REGIONAL - EL LÍBANO,91,0.8021978021978022,45224004726,0.9297212064421011,-0.12752340424429887,658.1330757154935,5339.951715016055,-4681.818639300561,0.05543345543345543,32,0.3516483516483517,0.4175824175824176,0.8082764943411748,-0.39069407675875717,0.4065934065934066,0.2087912087912088,0.13186813186813187,-0.1978021978021978,125000000.0,3434848206.501891,32895753366,territorial,terri_dep_no_centr,tolima
